CAL_DT,MODEL_NAME,BRAND_FULL_NAME,BRAND_NAME,VENDOR_NAME,OS_NAME,DEVICE_TYPE,_2G_FLG,_3G_FLG,_4G_FLG,WIFI_FLG,BLUETOOTH_FLG,TOUCH_SCREEN_FLG,DUAL_SIM_FLG,GENDER_TYPE_CD,AGE_B,NATIONALITY_CD,NATIONALITY_NAME,SAUDI_NON_SAUDI,DEVICE_COUNT,DEVICE_COUNT_processed,Z_FLAG_COUNT
9/30/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,YEM,Yemen,Non-Saudi,1,1.0,1
3/31/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,IND,India,Non-Saudi,3,3.0,1
4/30/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,,,,1,1.0,1
11/30/2018,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,PAK,Pakistan,Non-Saudi,1,1.0,1
11/30/2018,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,IDN,Indonesia,Non-Saudi,2,2.0,1
5/31/2019,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,MYS,Malaysia,Non-Saudi,1,1.0,1
12/31/2018,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,PHL,Philippines,Non-Saudi,1,1.0,1
3/31/2020,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,26-35,KEN,Kenya,Non-Saudi,1,1.0,1
2/28/2019,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,,IDN,Indonesia,Non-Saudi,1,1.0,1
11/30/2018,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,PHL,Philippines,Non-Saudi,5,5.0,1
,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,ETH,Ethiopia,Non-Saudi,1,1.0,1
12/31/2019,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,PHL,Philippines,Non-Saudi,2,2.0,1
11/30/2019,7070 prism,nokia 7070 prism,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,PHL,Philippines,Non-Saudi,2,2.0,1
7/31/2019,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,8,8.0,1
1/31/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,PSE,Palestine,Non-Saudi,1,1.0,1
10/31/2020,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,YEM,Yemen,Non-Saudi,1,1.0,1
5/31/2019,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,IDN,Indonesia,Non-Saudi,3,3.0,1
11/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,,PHL,Philippines,Non-Saudi,1,1.0,1
9/30/2020,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,SOM,Somalia,Non-Saudi,1,1.0,1
4/30/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,PSE,Palestine,Non-Saudi,1,1.0,1
8/31/2020,7070 prism,nokia 7070 prism,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,18-25,SAU,Saudi Arabia,Saudi,2,2.0,1
6/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,ERI,Eritrea,Non-Saudi,1,1.0,1
11/30/2018,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,PHL,Philippines,Non-Saudi,2,2.0,1
7/31/2019,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,SAU,Saudi Arabia,Saudi,22,3.3333333333333335,1
7/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,,PHL,Philippines,Non-Saudi,1,1.0,1
1/31/2020,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,MAR,Morocco,Non-Saudi,1,1.0,1
7/31/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,26-35,NGA,Nigerian,Non-Saudi,1,1.0,1
4/30/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,,JOR,Jordan,Non-Saudi,1,1.0,1
2/28/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,36-55,PAK,Pakistan,Non-Saudi,1,1.0,1
8/31/2020,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,IDN,Indonesia,Non-Saudi,1,1.0,1
1/31/2019,7020,nokia 7020,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,NGA,Nigerian,Non-Saudi,31,4.833333333333333,1
1/31/2020,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Female,>55,JOR,Jordan,Non-Saudi,31,4.833333333333333,1
4/30/2020,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,BGD,Bangladesh,Non-Saudi,1,1.0,1
1/31/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,PAK,Pakistan,Non-Saudi,1,1.0,1
4/30/2019,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,SDN,Sudan,Non-Saudi,64521,10753.166666666666,1
4/30/2020,7020,nokia 7020,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,IND,India,Non-Saudi,2,2.0,1
7/31/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,NGA,Nigerian,Non-Saudi,2,2.0,1
10/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,PAK,Pakistan,Non-Saudi,1,1.0,1
10/31/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,KWT,Kuwait,Non-Saudi,1,1.0,1
10/31/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,AFG,Afghanistan,Non-Saudi,2,2.0,1
2/28/2019,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,PHL,Philippines,Non-Saudi,4,4.0,1
1/31/2020,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,SAU,Saudi Arabia,Saudi,19,2.8333333333333335,1
2/29/2020,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,SAU,Saudi Arabia,Saudi,5,5.0,1
1/31/2020,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,,,,1,1.0,1
4/30/2019,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,SAU,Saudi Arabia,Saudi,10,10.0,1
5/31/2020,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,IND,India,Non-Saudi,3,3.0,1
9/30/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,PAK,Pakistan,Non-Saudi,1,1.0,1
12/31/2018,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,IDN,Indonesia,Non-Saudi,2,2.0,1
8/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,IND,India,Non-Saudi,9,9.0,1
6/30/2020,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,KWT,Kuwait,Non-Saudi,1,1.0,1
4/30/2020,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,EGY,Egypt,Non-Saudi,4,4.0,1
11/30/2018,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,YEM,Yemen,Non-Saudi,32,5.0,1
8/31/2020,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,PHL,Philippines,Non-Saudi,2,2.0,1
1/31/2020,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,IND,India,Non-Saudi,1,1.0,1
5/31/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,PAK,Pakistan,Non-Saudi,1,1.0,1
7/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,YEM,Yemen,Non-Saudi,3,3.0,1
12/31/2018,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,EGY,Egypt,Non-Saudi,1,1.0,1
2/29/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,JOR,Jordan,Non-Saudi,1,1.0,1
6/30/2019,2660,nokia 2660,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,YEM,Yemen,Non-Saudi,2,2.0,1
3/31/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,PHL,Philippines,Non-Saudi,1,1.0,1
3/31/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,ERI,Eritrea,Non-Saudi,1,1.0,1
6/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,IND,India,Non-Saudi,4,4.0,1
9/30/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,IND,India,Non-Saudi,48,7.666666666666667,1
1/31/2019,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,SAU,Saudi Arabia,Saudi,25,3.8333333333333335,1
5/31/2020,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,SAU,Saudi Arabia,Saudi,9,9.0,1
12/31/2018,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,PAK,Pakistan,Non-Saudi,1,1.0,1
2/28/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,BGD,Bangladesh,Non-Saudi,1,1.0,1
5/31/2020,7020,nokia 7020,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,SDN,Sudan,Non-Saudi,1,1.0,1
9/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,YEM,Yemen,Non-Saudi,8,8.0,1
11/30/2019,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,PAK,Pakistan,Non-Saudi,2,2.0,1
10/31/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,PSE,Palestine,Non-Saudi,1,1.0,1
12/31/2018,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,IDN,Indonesia,Non-Saudi,1,1.0,1
11/30/2019,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,SAU,Saudi Arabia,Saudi,8,8.0,1
2/28/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,SYR,Syria,Non-Saudi,2,2.0,1
7/31/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,JOR,Jordan,Non-Saudi,1,1.0,1
6/30/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,YEM,Yemen,Non-Saudi,18,2.6666666666666665,1
10/31/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,SAU,Saudi Arabia,Saudi,61,9.833333333333334,1
3/31/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,SOM,Somalia,Non-Saudi,1,1.0,1
1/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,IND,India,Non-Saudi,41,6.5,1
10/31/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,JOR,Jordan,Non-Saudi,1,1.0,1
3/31/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,,,,3,3.0,1
3/31/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,BGD,Bangladesh,Non-Saudi,5,5.0,1
12/31/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,EGY,Egypt,Non-Saudi,1,1.0,1
10/31/2020,7020,nokia 7020,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,YEM,Yemen,Non-Saudi,2,2.0,1
1/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,SYR,Syria,Non-Saudi,2,2.0,1
3/31/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,PAK,Pakistan,Non-Saudi,4,4.0,1
1/31/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,SAU,Saudi Arabia,Saudi,14,14.0,1
3/31/2019,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,IND,India,Non-Saudi,2,2.0,1
11/30/2019,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,YEM,Yemen,Non-Saudi,2,2.0,1
1/31/2019,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,AFG,Afghanistan,Non-Saudi,1,1.0,1
11/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,SDN,Sudan,Non-Saudi,5,5.0,1
4/30/2020,7070 prism,nokia 7070 prism,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,LBN,Lebanon,Non-Saudi,1,1.0,1
12/31/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,LKA,Sri Lanka,Non-Saudi,,,1
1/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,LKA,Sri Lanka,Non-Saudi,1,1.0,1
5/31/2019,7070 prism,nokia 7070 prism,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,YEM,Yemen,Non-Saudi,3,3.0,1
4/30/2020,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,SAU,Saudi Arabia,Saudi,62,10.0,1
2/28/2019,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,SDN,Sudan,Non-Saudi,2,2.0,1
6/30/2019,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,IND,India,Non-Saudi,3,3.0,1
9/30/2020,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,KWT,Kuwait,Non-Saudi,1,1.0,1
4/30/2019,2660,nokia 2660,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,EGY,Egypt,Non-Saudi,1,1.0,1
8/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,AFG,Afghanistan,Non-Saudi,2,2.0,1
6/30/2019,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,SAU,Saudi Arabia,Saudi,2,2.0,1
2/28/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,IND,India,Non-Saudi,67,10.833333333333334,1
6/30/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,AFG,Afghanistan,Non-Saudi,1,1.0,1
9/30/2019,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,NPL,Nepal,Non-Saudi,1,1.0,1
4/30/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,SDN,Sudan,Non-Saudi,1,1.0,1
4/30/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,NER,Niger,Non-Saudi,1,1.0,1
12/31/2018,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,YEM,Yemen,Non-Saudi,1,1.0,1
,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,IND,India,Non-Saudi,3,3.0,1
9/30/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,PAK,Pakistan,Non-Saudi,1,1.0,1
10/31/2020,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,SYR,Syria,Non-Saudi,1,1.0,1
4/30/2019,2660,nokia 2660,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,BGD,Bangladesh,Non-Saudi,5,5.0,1
2/28/2019,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,YEM,Yemen,Non-Saudi,4,4.0,1
5/31/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,EGY,Egypt,Non-Saudi,1,1.0,1
11/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,IND,India,Non-Saudi,40,6.333333333333333,1
10/31/2020,7020,nokia 7020,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,EGY,Egypt,Non-Saudi,1,1.0,1
6/30/2020,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,YEM,Yemen,Non-Saudi,10,10.0,1
3/31/2020,7020,nokia 7020,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,SAU,Saudi Arabia,Saudi,18,2.6666666666666665,1
2/28/2019,7020,nokia 7020,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,SYR,Syria,Non-Saudi,1,1.0,1
8/31/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,SAU,Saudi Arabia,Saudi,382,63.333333333333336,1
9/30/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,AFG,Afghanistan,Non-Saudi,4,4.0,1
7/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,MAR,Pak,Non-Saudi,1,1.0,1
1/31/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,YEM,Yemen,Non-Saudi,1,1.0,1
11/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,PSE,Palestine,Non-Saudi,4,4.0,1
3/31/2019,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,TUR,Turkey,Non-Saudi,3,3.0,1
10/31/2020,7070 prism,nokia 7070 prism,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,YEM,Yemen,Non-Saudi,1,1.0,1
3/31/2020,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,BHR,Bahrain,Non-Saudi,1,1.0,1
9/30/2020,7070 prism,nokia 7070 prism,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,UN,United Nations,Non-Saudi,1,1.0,1
12/31/2018,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,SYR,Syria,Non-Saudi,1,1.0,1
6/30/2019,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,SAU,Saudi Arabia,Saudi,1,1.0,1
10/31/2020,7070 prism,nokia 7070 prism,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,PAK,Pakistan,Non-Saudi,2,2.0,1
8/31/2019,7070 prism,nokia 7070 prism,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,KWT,Kuwait,Non-Saudi,1,1.0,1
3/31/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,SAU,Saudi Arabia,Saudi,46,7.333333333333333,1
9/30/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,YEM,Yemen,Non-Saudi,24,3.6666666666666665,1
2/28/2019,7020,nokia 7020,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,BGD,Bangladesh,Non-Saudi,1,1.0,1
8/31/2020,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,BGD,Oman,Non-Saudi,2,2.0,1
6/30/2020,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,IND,India,Non-Saudi,1,1.0,1
11/30/2019,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,AFG,Afghanistan,Non-Saudi,1,1.0,1
9/30/2020,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,YEM,Yemen,Non-Saudi,6,6.0,1
1/31/2019,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,NPL,Nepal,Non-Saudi,1,1.0,1
4/30/2020,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,TZA,Tanzania,Non-Saudi,1,1.0,1
12/31/2018,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,IDN,Indonesia,Non-Saudi,1,1.0,1
5/31/2020,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,SYR,Syria,Non-Saudi,1,1.0,1
10/31/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,AFG,Afghanistan,Non-Saudi,1,1.0,1
,3500 classic,nokia 3500 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,ETH,Ethiopia,Non-Saudi,1,1.0,1
11/30/2018,2660,nokia 2660,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,36-55,BGD,Bangladesh,Non-Saudi,2,2.0,1
11/30/2019,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,<18,EGY,Egypt,Non-Saudi,1,1.0,1
2/29/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,IND,India,Non-Saudi,18,2.6666666666666665,1
9/30/2019,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,>55,THA,Thailand,Non-Saudi,1,1.0,1
2/28/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,YEM,Yemen,Non-Saudi,3,3.0,1
6/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,,YEM,Yemen,Non-Saudi,64521,10753.166666666666,1
3/31/2020,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,26-35,YEM,Yemen,Non-Saudi,1,1.0,1
10/31/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,Y,N,N,Male,18-25,,,,1,1.0,1
